route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
195,07:09:00,0,1000,700,1,2,50,45,30,17,15,35,28,17,2514.0,10895.59,0.15435433387756348,0.24135804176330566,0.0,24104.41
194,07:10:00,0.2,1000,700,4,5,52,29,22,12,15,37,17,12,2372.0,10391.051,0.029584884643554688,0.06853508949279785,0.0,26608.948999999997
55,15:58:00,0.4,1000,700,9,10,71,50,28,32,48,23,18,32,4126.0,13052.034825117442,0.06466412544250488,0.0385899543762207,0.0,9947.96611268328
195,13:21:00,0.2,1000,700,4,5,42,40,26,19,18,24,21,19,2468.0,10795.046999999999,0.04146003723144531,0.12413692474365234,0.0,13204.953000000001
192,08:28:00,0.2,1000,700,2,3,34,31,17,17,16,18,14,17,1991.0,8806.863000000001,0.029727935791015625,0.11719584465026855,0.0,9193.136999999999
193,08:16:30,0.4,1000,700,5,6,44,31,15,22,27,17,9,22,1466.5197745168225,6077.478000000001,0.02788710594177246,0.0473330020904541,0.0,10922.521999999999
198,19:44:00,1,1000,700,7,8,24,10,9,9,17,7,1,9,946.0,3464.248,0.002179861068725586,0.0010950565338134766,0.0,3535.752
196,16:23:30,0.2,1000,700,3,4,29,19,15,8,14,15,11,8,2060.0,6660.004,0.008953094482421875,0.012599945068359375,0.0,8339.996
192,08:28:00,0.2,1000,700,2,3,34,32,19,16,15,19,16,16,1991.0,8580.462358761322,0.03793191909790039,0.03350996971130371,0.0,10419.538984300358
193,08:16:30,0.4,1000,700,5,6,43,28,14,20,28,15,8,20,1444.0,5921.581,0.017473220825195312,0.0055561065673828125,0.0,9078.419
198,19:44:00,1,1000,700,7,8,23,11,9,10,15,8,1,10,946.0,3464.248,0.0024979114532470703,0.0013649463653564453,0.0,4535.752
55,15:58:00,1,1000,700,22,23,72,44,30,37,54,18,7,37,4126.0,15840.858,0.03384804725646973,0.003233194351196289,0.0,2159.142
196,16:23:30,0.2,1000,700,3,4,29,22,17,9,11,18,13,9,1954.0,8481.369999999999,0.011216878890991211,0.08874106407165527,0.0,9518.630000000001
187,16:47:00,0.2,1000,700,6,7,41,42,32,17,17,24,25,17,3338.0,13820.499999999998,0.032649993896484375,0.054574012756347656,0.0,10179.500000000002
55,15:58:00,0.4,1000,700,9,10,72,49,29,30,37,35,19,30,4126.0,13464.819999999998,0.05952811241149902,0.027425050735473633,0.0,21535.18
155,07:44:30,0.2,1000,700,2,3,42,34,22,15,14,28,19,15,1926.0,8504.104,0.06804561614990234,0.08162808418273926,0.0,19495.896
195,07:09:00,0,1000,700,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10582923889160156,0.23528814315795898,0.0,22080.061
199,13:24:30,1,1000,700,19,20,26,19,23,16,18,8,3,16,2990.0,11622.539,0.005695343017578125,0.0014472007751464844,0.0,-3622.5390000000007
185,15:27:00,0.4,1000,700,7,8,25,21,19,10,11,14,11,10,2159.0,8447.997000000003,0.0068149566650390625,0.00421595573425293,0.0,5552.002999999997
198,19:44:00,0,1000,700,1,2,24,15,11,6,9,15,9,6,946.0,4127.227999999999,0.009911775588989258,0.007177114486694336,0.0,10872.772
196,09:57:30,0.4,1000,700,6,7,15,16,16,7,8,7,9,7,1965.163922691485,7473.059,0.0033359527587890625,0.0032820701599121094,0.0,-473.0590000000002
199,13:24:30,0.4,1000,700,8,9,26,26,21,14,13,13,12,14,2990.0,11937.624999999998,0.014505147933959961,0.008667945861816406,0.0,1062.3750000000018
193,13:30:30,0.4,1000,700,6,7,48,28,15,20,35,13,8,20,1565.0,6615.218000000001,0.020485877990722656,0.007475852966308594,0.0,6384.781999999999
195,07:09:00,1,1000,700,22,23,50,28,26,25,36,14,3,25,2506.0191481746588,9708.886999999999,0.015804290771484375,0.0025980472564697266,0.0,4291.113000000001
187,13:47:00,0.2,1000,700,6,7,40,36,25,18,20,20,18,18,3338.0,12853.676000000003,0.027099132537841797,0.020465850830078125,0.0,7146.323999999997
199,16:04:00,1,1000,700,19,20,43,18,24,14,24,19,4,14,3025.0,12511.964999999998,0.007850170135498047,0.0023729801177978516,0.0,6488.035000000002
155,13:50:00,1,1000,700,14,15,30,21,18,18,24,6,3,18,1607.0,6419.432000000001,0.0052983760833740234,0.0013129711151123047,0.0,-419.4320000000007
196,16:23:30,0,1000,700,1,2,27,23,20,5,6,21,18,5,2060.0,9004.856999999996,0.024590015411376953,1.7016539573669434,0.0,11995.143000000004
191,13:41:30,0.2,1000,700,3,4,22,22,15,11,10,12,11,11,1422.0,6120.224684128705,0.013881206512451172,0.013700008392333984,0.0,5879.775315871295
192,14:50:30,0.2,1000,700,3,4,53,40,23,21,24,29,19,21,2118.0,9230.233999999999,0.0567011833190918,0.11446309089660645,0.0,19769.766000000003
194,07:10:00,1,1000,700,22,23,51,18,24,17,31,20,1,17,2334.0,8928.65,0.008592844009399414,0.00102996826171875,0.0,11071.35
192,08:28:00,0,1000,700,1,2,34,33,19,16,14,20,17,16,1991.0,8620.317000000001,0.058705806732177734,0.1406240463256836,0.0,11379.682999999999
185,07:21:00,0.4,1000,700,11,12,88,56,37,31,48,40,25,31,3527.0,15011.638000000004,0.0968160629272461,0.11256289482116699,0.0,24988.361999999994
