route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
185,07:21:00,1,1100,500,28,29,89,35,33,31,51,38,4,31,3435.0,13574.43,0.02334284782409668,0.0018780231475830078,0.0,28225.57
191,07:22:00,0.2,1100,500,2,3,31,24,15,12,19,12,12,12,1387.0,5757.66873489609,0.016933202743530273,0.05580782890319824,0.0,7442.33126510391
199,16:04:00,0.4,1100,500,8,9,43,27,22,14,19,24,13,14,3025.0,12900.685999999998,0.024038076400756836,0.06798195838928223,0.0,13499.314000000002
193,13:30:30,1,1100,500,14,15,48,22,16,21,34,14,1,21,1565.0,6125.9890000000005,0.01096200942993164,0.0014908313751220703,0.0,9274.010999999999
193,13:30:30,0.2,1100,500,3,4,48,30,16,18,29,19,12,18,1580.9895758768762,7001.405000000001,0.05385589599609375,0.029793977737426758,0.0,13898.595
199,13:24:30,0.2,1100,500,4,5,30,30,20,15,17,13,15,15,3030.0,11984.777999999998,0.013763666152954102,0.017293930053710938,0.0,2315.2220000000016
192,14:50:30,1,1100,500,14,15,53,30,22,23,38,15,7,23,2090.0,8393.471,0.014058351516723633,0.0023660659790039062,0.0,8106.529
187,16:47:00,0.4,1100,500,12,13,43,44,34,23,21,22,21,23,3338.0,14354.793,0.033535003662109375,0.013520956039428711,0.0,9845.207
187,13:47:00,1,1100,500,29,30,38,27,35,22,21,17,5,22,3294.0,12707.103000000003,0.009994983673095703,0.0011570453643798828,0.0,5992.896999999997
185,07:21:00,0.2,1100,500,5,6,89,54,40,20,28,61,34,20,3524.1275501073724,15555.145,0.11234211921691895,0.24801898002624512,0.0,51544.854999999996
191,13:41:30,0.4,1100,500,6,7,23,14,11,10,15,8,4,10,1381.0,5766.575684128705,0.005026102066040039,0.002270936965942383,0.0,3033.424315871295
187,13:47:00,0,1100,500,1,2,38,44,33,13,9,29,31,13,3294.0,14461.387999999999,0.11336302757263184,0.18380188941955566,0.0,17438.612
191,07:22:00,0.4,1100,500,5,6,31,21,14,13,21,10,8,13,1358.0,5423.882734896091,0.007796049118041992,0.004612922668457031,0.0,5576.117265103909
