route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
55,18:56:00,0.4,1100,300,11,12,58,42,35,19,19,39,23,19,5139.0,22378.581,0.05360698699951172,2.003355026245117,0.0,20521.419
195,07:09:00,0.4,1100,300,9,10,48,31,22,19,31,17,12,19,2447.0,10167.859999999999,0.021870136260986328,0.010432958602905273,0.0,8532.140000000001
196,16:23:30,0.4,1100,300,6,7,29,20,15,12,12,17,8,12,2060.0,8070.053999999999,0.008973121643066406,0.018173933029174805,0.0,10629.946
199,16:04:00,0,1100,300,1,2,43,33,24,11,16,27,22,11,3069.0,13561.567,0.0657799243927002,0.17051100730895996,0.0,16138.433
192,14:50:30,0.2,1100,300,3,4,53,38,22,20,28,25,18,20,2118.0,9095.5,0.054576873779296875,0.12631511688232422,0.0,18404.5
195,07:09:00,1,1100,300,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.01097869873046875,0.002012968063354492,0.0,5764.929000000002
196,09:57:30,0.4,1100,300,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.0029981136322021484,0.0014328956604003906,0.0,1702.2799999999988
155,07:44:30,0.2,1100,300,2,3,45,33,19,17,20,25,16,17,1926.0,8477.269,0.06759095191955566,0.03702497482299805,0.0,19022.731
55,15:58:00,0.4,1100,300,9,10,71,50,26,34,48,23,16,34,4126.0,13052.034,0.06318211555480957,0.028345108032226562,0.0,12247.966
196,16:23:30,0.2,1100,300,3,4,29,22,15,11,11,18,11,11,1954.0,8481.37,0.011523723602294922,0.09280991554260254,0.0,11318.63
195,07:09:00,0,1100,300,1,2,48,38,27,13,15,33,25,13,2514.0,10919.939,0.10577607154846191,0.24068880081176758,0.0,25380.061
199,16:04:00,1,1100,300,19,20,43,18,24,14,25,18,4,14,3025.0,12523.838999999996,0.0074350833892822266,0.004793882369995117,0.0,7276.161000000004
55,18:56:00,0.2,1100,300,5,6,58,48,44,10,11,47,38,10,5139.0,22730.953000000005,0.11852097511291504,0.5902769565582275,0.0,28969.046999999995
195,07:09:00,0.2,1100,300,4,5,48,35,24,16,22,26,19,16,2514.0,10751.148000000001,0.04069399833679199,0.15763306617736816,0.0,17848.851999999963
196,09:57:30,0.2,1100,300,3,4,15,16,17,3,4,11,13,3,2020.0,8184.095000000002,0.004409074783325195,0.007781982421875,0.0,3915.9049999999993
