route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
199,16:04:00,0,1200,700,1,2,43,25,24,3,2,41,22,3,3467.662215163451,13287.288999999993,0.04299306869506836,0.012581110000610352,0.0,35912.71100000001
199,16:04:00,0,1400,700,1,2,43,25,24,3,2,41,22,3,3467.6622151634438,13287.288999999999,0.04166603088378906,0.012418031692504883,0.0,44112.711
199,16:04:00,0,1600,700,1,2,43,25,24,3,2,41,22,3,3467.6622151634438,13287.288999999999,0.0428469181060791,0.012537002563476562,0.0,52312.711
192,14:50:30,0.2,0,700,3,4,53,21,5,20,53,0,1,20,2378.0,6185.912,0.021413087844848633,0.002972126007080078,0.0,-6185.912
192,14:50:30,0.2,200,700,3,4,53,21,16,9,9,44,12,9,2378.0,8121.058,0.019953012466430664,0.003317117691040039,0.0,678.942
192,14:50:30,0.2,400,700,3,4,53,21,20,5,4,49,16,5,2683.3456663087563,9589.883999999998,0.019855737686157227,0.012099027633666992,0.0,10010.116000000002
192,14:50:30,0.2,600,700,3,4,53,21,22,3,3,50,18,3,3108.0,10090.099999999999,0.02063465118408203,0.02901291847229004,0.0,19909.9
192,14:50:30,0.2,800,700,3,4,53,21,23,2,2,51,19,2,3013.7022712359685,10855.73499999995,0.021023035049438477,0.05977988243103027,0.0,29944.26500000005
192,14:50:30,0.2,1000,700,3,4,53,21,23,2,2,51,19,2,3108.0,10855.734999999999,0.020754098892211914,0.04156804084777832,0.0,40144.265
192,14:50:30,0.2,1200,700,3,4,53,21,23,2,2,51,19,2,3013.702271235983,10855.734999999999,0.019987106323242188,0.08342599868774414,0.0,50344.265
192,14:50:30,0.2,1400,700,3,4,53,21,23,2,2,51,19,2,3108.0,10855.735000000037,0.02065300941467285,0.07549715042114258,0.0,60544.26500000015
192,14:50:30,0.2,1600,700,3,4,53,21,23,2,2,51,19,2,3108.0,10855.735000000046,0.02039337158203125,0.05381298065185547,8.995010002698616e-05,70744.26500000003
195,07:09:00,1,0,700,22,23,48,12,23,12,48,0,0,12,3940.0,9212.719,0.0056362152099609375,0.0009758472442626953,0.0,-9212.719
