route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
199,16:04:00,0.2,1000,0,4,5,43,0,5,0,43,0,0,0,3075.0,9214.038,0.00016188621520996094,0.0003199577331542969,0.0,-9214.038
199,16:04:00,0.2,1200,0,4,5,43,0,5,0,43,0,0,0,3075.0,9214.038,0.00018715858459472656,0.0003230571746826172,0.0,-9214.038
199,16:04:00,0.2,1400,0,4,5,43,0,5,0,43,0,0,0,3075.0,9214.038,0.0001881122589111328,0.00031495094299316406,0.0,-9214.038
199,16:04:00,0.2,1600,0,4,5,43,0,5,0,43,0,0,0,3075.0,9214.038,0.00015735626220703125,0.0002779960632324219,0.0,-9214.038
199,16:04:00,0.2,0,100,4,5,43,5,6,4,43,0,1,4,5097.0,9214.038,0.0005640983581542969,0.0004620552062988281,0.0,-9214.038
199,16:04:00,0.2,200,100,4,5,43,5,7,3,40,3,2,3,3075.0,9545.682,0.0005440711975097656,0.00044417381286621094,0.0,-8945.682
199,16:04:00,0.2,400,100,4,5,43,5,7,3,40,3,2,3,3075.0,9545.682,0.0005691051483154297,0.0004589557647705078,0.0,-8345.682
199,16:04:00,0.2,600,100,4,5,43,5,7,3,40,3,2,3,3075.0,9545.682,0.0005869865417480469,0.0005679130554199219,0.0,-7745.682000000001
199,16:04:00,0.2,800,100,4,5,43,5,7,3,40,3,2,3,3075.0,9545.682,0.0005788803100585938,0.0005729198455810547,0.0,-7145.682000000001
199,16:04:00,0.2,1000,100,4,5,43,5,7,3,40,3,2,3,3075.0,9545.682,0.0005948543548583984,0.0005319118499755859,0.0,-6545.682000000001
199,16:04:00,0.2,1200,100,4,5,43,5,7,3,40,3,2,3,3075.0,9545.682,0.0006220340728759766,0.0005900859832763672,0.0,-5945.682000000001
199,16:04:00,0.2,1400,100,4,5,43,5,7,3,40,3,2,3,3075.0,9545.682,0.0006430149078369141,0.0007090568542480469,0.0,-5345.682000000001
199,16:04:00,0.2,1600,100,4,5,43,5,7,3,40,3,2,3,3075.0,9545.682,0.0005702972412109375,0.0005331039428710938,0.0,-4745.682000000001
199,16:04:00,0.2,0,200,4,5,43,15,5,15,43,0,0,15,3075.0,9214.038,0.003162860870361328,0.001361846923828125,0.0,-9214.038
199,16:04:00,0.2,200,200,4,5,43,15,10,10,40,3,5,10,3075.0,9545.682,0.0032258033752441406,0.0020551681518554688,0.0,-8945.682
199,16:04:00,0.2,400,200,4,5,43,15,10,10,37,6,5,10,5097.0,10322.848000000002,0.0031576156616210938,0.0033409595489501953,0.0,-7922.848000000002
199,16:04:00,0.2,600,200,4,5,43,15,13,7,34,9,8,7,3657.1754354569275,11704.803999999995,0.003888845443725586,0.004221916198730469,0.0,-6304.803999999995
199,16:04:00,0.2,800,200,4,5,43,15,13,7,34,9,8,7,5097.0,11704.804,0.003139019012451172,0.006749153137207031,0.0,-4504.804
199,16:04:00,0.2,1000,200,4,5,43,15,13,7,34,9,8,7,5097.0,11704.804,0.0031778812408447266,0.006752967834472656,0.0,-2704.804
199,16:04:00,0.2,1200,200,4,5,43,15,13,7,34,9,8,7,5097.0,11704.804,0.004030942916870117,0.006869077682495117,0.0,-904.8040000000001
199,16:04:00,0.2,1400,200,4,5,43,15,13,7,34,9,8,7,5097.0,11704.804,0.00316619873046875,0.007097005844116211,0.0,895.1959999999999
199,16:04:00,0.2,1600,200,4,5,43,15,13,7,34,9,8,7,5097.0,11704.804,0.0031180381774902344,0.007906913757324219,0.0,2695.196
199,16:04:00,0.2,0,300,4,5,43,20,5,20,43,0,0,20,3075.0,9214.038,0.007871150970458984,0.0021140575408935547,0.0,-9214.038
199,16:04:00,0.2,200,300,4,5,43,20,10,15,39,4,5,15,3075.0,9545.682,0.006993293762207031,0.003286123275756836,0.0,-8745.682
199,16:04:00,0.2,400,300,4,5,43,20,16,9,32,11,11,9,5097.0,11704.804,0.007121086120605469,0.005793094635009766,0.0,-7304.804
199,16:04:00,0.2,600,300,4,5,43,20,16,9,32,11,11,9,3657.1754354569202,11704.804,0.007063865661621094,0.007390022277832031,0.0,-5104.804
199,16:04:00,0.2,800,300,4,5,43,20,15,10,32,11,10,10,3657.1754354569202,11704.804,0.007184028625488281,0.012289047241210938,0.0,-2904.804
199,16:04:00,0.2,1000,300,4,5,43,20,18,7,31,12,13,7,3435.518551658308,12522.215999999999,0.007009029388427734,0.015964984893798828,0.0,-522.2159999999985
199,16:04:00,0.2,1200,300,4,5,43,20,18,7,31,12,13,7,3704.518551658315,12522.215999999999,0.0073451995849609375,0.013051033020019531,0.0,1877.7840000000015
199,16:04:00,0.2,1400,300,4,5,43,20,17,8,31,12,12,8,3704.518551658315,12522.215999999999,0.007719993591308594,0.012951135635375977,0.0,4277.7840000000015
199,16:04:00,0.2,1600,300,4,5,43,20,17,8,31,12,12,8,3704.518551658308,12522.215999999999,0.007236003875732422,0.009307861328125,0.0,6677.7840000000015
199,16:04:00,0.2,0,400,4,5,43,20,5,20,43,0,0,20,3075.0,9214.038,0.0075190067291259766,0.002012968063354492,0.0,-9214.038
199,16:04:00,0.2,200,400,4,5,43,20,10,15,37,6,5,15,3075.0,9545.682,0.007751941680908203,0.003422975540161133,0.0,-8345.682
199,16:04:00,0.2,400,400,4,5,43,20,15,10,30,13,10,10,5097.0,11704.804,0.007585048675537109,0.005998849868774414,0.0,-6504.804
199,16:04:00,0.2,600,400,4,5,43,20,16,9,30,13,11,9,5097.0,11704.804,0.008199930191040039,0.00785207748413086,0.0,-3904.804
199,16:04:00,0.2,800,400,4,5,43,20,15,10,30,13,10,10,3657.1754354569202,11704.804000000002,0.007395029067993164,0.01032710075378418,0.0,-1304.804000000002
199,16:04:00,0.2,1000,400,4,5,43,20,18,7,29,14,13,7,3435.518551658308,12522.215999999999,0.007542133331298828,0.015197992324829102,0.0,1477.7840000000015
199,16:04:00,0.2,1200,400,4,5,43,20,18,7,29,14,13,7,3704.518551658308,12522.215999999999,0.0074710845947265625,0.009268045425415039,0.0,4277.7840000000015
199,16:04:00,0.2,1400,400,4,5,43,20,17,8,29,14,12,8,3704.518551658308,12522.215999999999,0.007481098175048828,0.00935983657836914,0.0,7077.7840000000015
199,16:04:00,0.2,1600,400,4,5,43,20,17,8,29,14,12,8,3704.518551658308,12522.215999999999,0.007526874542236328,0.009360074996948242,0.0,9877.784000000001
