route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
192,14:50:30,0.2,1000,100,3,4,25,12,16,0,0,25,12,0,2499.7572103913117,8886.414999999999,0.0036821365356445312,0.0011250972747802734,0.0,16113.585000000001
192,14:50:30,0.2,1000,200,3,4,46,16,20,0,0,46,16,0,3108.0,9589.883999999998,0.009535789489746094,0.009343147277832031,0.0,36410.116
192,14:50:30,0.2,1000,300,3,4,53,21,23,2,2,51,19,2,3108.0,10855.734999999999,0.01993870735168457,0.039114952087402344,0.0,40144.265
192,14:50:30,0.2,1000,400,3,4,53,21,23,2,2,51,19,2,3108.0,10855.734999999999,0.02053976058959961,0.041146039962768555,0.0,40144.265
192,14:50:30,0.2,1000,500,3,4,53,21,23,2,2,51,19,2,3108.0,10855.734999999999,0.020107030868530273,0.03921008110046387,0.0,40144.265
192,14:50:30,0.2,1000,600,3,4,53,21,23,2,2,51,19,2,3108.0,10855.734999999999,0.020570993423461914,0.042679786682128906,0.0,40144.265
192,14:50:30,0.2,1000,700,3,4,53,21,23,2,2,51,19,2,3108.0,10855.734999999999,0.02081918716430664,0.04132509231567383,0.0,40144.265
195,07:09:00,1,1000,0,22,23,3,0,23,0,0,3,0,0,4214.0,9212.719,0.0010769367218017578,0.0003910064697265625,0.0,-6212.718999999999
195,07:09:00,1,1000,100,22,23,24,2,25,0,0,24,2,0,4013.5857193987104,10226.926,0.002332925796508789,0.0007078647613525391,0.0,13773.074
195,07:09:00,1,1000,200,22,23,40,6,29,0,0,40,6,0,4201.656958363161,11736.784,0.004127979278564453,0.0011000633239746094,0.0,28263.216
195,07:09:00,1,1000,300,22,23,47,11,29,5,5,42,6,5,4201.656958363161,11736.784,0.00540614128112793,0.0012140274047851562,0.0,30263.216
195,07:09:00,1,1000,400,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.005810976028442383,0.002210855484008789,0.0,30263.216
195,07:09:00,1,1000,500,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.006796836853027344,0.00238800048828125,0.0,30263.216
195,07:09:00,1,1000,600,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.005856990814208984,0.0025658607482910156,0.0,30263.216
195,07:09:00,1,1000,700,22,23,48,12,29,6,6,42,6,6,4214.0,11736.784,0.005799055099487305,0.0023081302642822266,0.0,30263.216
196,09:57:30,0.4,1000,0,6,7,1,1,8,0,0,1,1,0,2791.0,7036.397000000001,0.00028395652770996094,0.0004200935363769531,0.0,-6036.397000000001
196,09:57:30,0.4,1000,100,6,7,5,4,11,0,0,5,4,0,2791.0,9337.890000000001,0.0005147457122802734,0.0005669593811035156,0.0,-4337.890000000001
196,09:57:30,0.4,1000,200,6,7,6,5,12,0,0,6,5,0,2791.0,9795.826000000001,0.0006189346313476562,0.0011620521545410156,0.0,-3795.826000000001
196,09:57:30,0.4,1000,300,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.001544952392578125,0.028627872467041016,0.0,2204.174000000001
196,09:57:30,0.4,1000,400,6,7,15,9,14,2,3,12,7,2,2791.0,9795.826,0.0016031265258789062,0.02692890167236328,0.0,2204.174000000001
