route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
55,18:56:00,0.4,1100,200,11,12,58,0,12,0,56,2,0,0,5139.0,14581.851999999999,0.024107933044433594,0.005136013031005859,0.0,-12381.851999999999
195,07:09:00,0.4,1100,200,9,10,48,0,10,0,39,9,0,0,2514.0,7717.884000000001,0.0006041526794433594,0.0003790855407714844,0.0,2182.115999999999
196,16:23:30,0.4,1100,200,6,7,29,0,7,0,25,4,0,0,2060.0,5893.641,0.0003001689910888672,0.0002529621124267578,0.0,-1493.6409999999996
199,16:04:00,0,1100,200,1,2,43,0,2,0,43,0,0,0,3069.0,5573.648,0.00012803077697753906,0.000270843505859375,0.0,-5573.648
192,14:50:30,0.2,1100,200,3,4,53,0,4,0,50,3,0,0,2118.0,6185.912,0.00020575523376464844,0.00032401084899902344,0.0,-2885.9120000000003
195,07:09:00,1,1100,200,22,23,48,0,23,0,28,20,0,0,2514.0,9212.719,0.0015811920166015625,0.0004131793975830078,0.0,12787.281
196,09:57:30,0.4,1100,200,6,7,15,0,7,0,15,0,0,0,1956.0,6708.989,0.00023794174194335938,0.00029015541076660156,0.0,-6708.989
155,07:44:30,0.2,1100,200,2,3,45,0,3,0,45,0,0,0,1926.0,4926.077000000001,0.0001270771026611328,0.00021696090698242188,0.0,-4926.077000000001
55,15:58:00,0.4,1100,200,9,10,71,0,10,0,63,8,0,0,4126.0,10434.077999999998,0.0005609989166259766,0.00039315223693847656,0.0,-1634.0779999999977
196,16:23:30,0.2,1100,200,3,4,29,0,4,0,29,0,0,0,2060.0,5133.188,0.00016117095947265625,0.00033783912658691406,0.0,-5133.188
195,07:09:00,0,1100,200,1,2,48,0,2,0,47,1,0,0,2514.0,4176.066000000001,0.00013899803161621094,0.0002510547637939453,0.0,-3076.0660000000007
199,16:04:00,1,1100,200,19,20,43,0,20,0,33,10,0,0,3069.0,11329.088999999998,0.0014472007751464844,0.0003800392150878906,0.0,-329.0889999999981
55,18:56:00,0.2,1100,200,5,6,58,0,6,0,58,0,0,0,5139.0,12126.927000000001,0.00023603439331054688,0.00036215782165527344,0.0,-12126.927000000001
195,07:09:00,0.2,1100,200,4,5,48,0,5,0,41,7,0,0,2514.0,6398.221,0.00031280517578125,0.0003299713134765625,0.0,1301.7790000000005
196,09:57:30,0.2,1100,200,3,4,15,0,4,0,15,0,0,0,2020.0,6050.147000000001,0.00013685226440429688,0.00022292137145996094,0.0,-6050.147000000001
155,07:44:30,0.4,1100,200,5,6,45,0,6,0,45,0,0,0,1926.0,5133.157,0.0001800060272216797,0.00026488304138183594,0.0,-5133.157
55,15:58:00,0.2,1100,200,4,5,71,0,5,0,67,4,0,0,4126.0,10188.632999999998,0.00025010108947753906,0.00028896331787109375,0.0,-5788.632999999998
192,14:50:30,0.4,1100,200,6,7,53,0,7,0,48,5,0,0,2118.0,6895.338,0.0003337860107421875,0.0003619194030761719,0.0,-1395.3379999999997
194,15:17:30,1,1100,200,22,23,48,0,23,0,26,22,0,0,2382.0,8774.130999999998,0.0019919872283935547,0.0004630088806152344,0.0,15425.869000000002
185,15:27:00,1,1100,200,17,18,26,0,18,0,16,10,0,0,2159.0,7930.444000000001,0.0009121894836425781,0.00045490264892578125,0.0,3069.5559999999987
198,10:24:30,0,1100,200,1,2,17,0,2,0,17,0,0,0,790.0,2760.8589999999995,0.00011968612670898438,0.00031113624572753906,0.0,-2760.8589999999995
191,07:22:00,0,1100,200,1,2,31,0,2,0,30,1,0,0,1387.0,4674.585734896091,0.0001308917999267578,0.0002980232238769531,0.0,-3574.585734896091
195,13:21:00,0,1100,200,1,2,40,0,2,0,40,0,0,0,2556.0,4127.778,0.0001239776611328125,0.0002658367156982422,0.0,-4127.778
194,15:17:30,0.2,1100,200,4,5,48,0,5,0,48,0,0,0,2382.0,7786.160000000001,0.00016808509826660156,0.0002970695495605469,0.0,-7786.160000000001
198,19:44:00,0.4,1100,200,3,4,23,0,4,0,17,6,0,0,946.0,3398.622,0.0002522468566894531,0.00025200843811035156,0.0,3201.378
191,13:41:30,0,1100,200,1,2,23,0,2,0,23,0,0,0,1422.0,4789.601684128704,0.00010275840759277344,0.00024199485778808594,0.0,-4789.601684128704
198,10:24:30,0.4,1100,200,3,4,17,0,4,0,15,2,0,0,790.0,2855.712,0.0001800060272216797,0.00019812583923339844,0.0,-655.712
155,07:44:30,1,1100,200,12,13,45,0,13,0,26,19,0,0,1926.0,7060.512,0.0009777545928955078,0.0003921985626220703,0.0,13839.488000000001
155,07:44:30,0,1100,200,1,2,45,0,2,0,45,0,0,0,1926.0,4926.077000000002,8.869171142578125e-05,0.0002770423889160156,0.0,-4926.077000000002
191,13:41:30,1,1100,200,14,15,23,0,15,0,12,11,0,0,1422.0,5202.024684128705,0.0011420249938964844,0.00035309791564941406,0.0,6897.975315871295
198,10:24:30,0.2,1100,200,2,3,17,0,3,0,16,1,0,0,790.0,2855.712,0.0001480579376220703,0.00024008750915527344,0.0,-1755.712
198,10:24:30,1,1100,200,7,8,17,0,8,0,10,7,0,0,790.0,2855.712,0.00043201446533203125,0.0002989768981933594,0.0,4844.2880000000005
195,13:21:00,1,1100,200,22,23,40,0,23,0,32,8,0,0,2556.0,9334.202999999998,0.001180887222290039,0.00045013427734375,0.0,-534.2029999999977
191,07:22:00,1,1100,200,13,14,31,0,14,0,23,8,0,0,1387.0,5095.854734896091,0.0006909370422363281,0.0002899169921875,0.0,3704.145265103909
194,15:17:30,0,1100,200,1,2,48,0,2,0,48,0,0,0,2382.0,6242.156000000001,0.00011396408081054688,0.00037598609924316406,0.0,-6242.156000000001
198,19:44:00,0.2,1100,200,1,2,23,0,2,0,22,1,0,0,946.0,3292.6539999999995,0.00011181831359863281,0.00021982192993164062,0.0,-2192.6539999999995
194,15:17:30,0.4,1100,200,9,10,48,0,10,0,38,10,0,0,2382.0,8062.555000000001,0.0005562305450439453,0.0003428459167480469,0.0,2937.444999999999
185,15:27:00,0,1100,200,1,2,26,0,2,0,26,0,0,0,2159.0,6975.874000000001,9.703636169433594e-05,0.00022912025451660156,0.0,-6975.874000000001
195,13:21:00,0.2,1100,200,4,5,40,0,5,0,40,0,0,0,2556.0,6729.822999999999,0.00016808509826660156,0.0003020763397216797,0.0,-6729.822999999999
194,07:10:00,0.2,1100,200,4,5,51,0,5,0,45,6,0,0,2372.0,8138.182999999999,0.00028705596923828125,0.00032806396484375,0.0,-1538.182999999999
55,15:58:00,0,1100,200,1,2,71,0,2,0,71,0,0,0,4126.0,8733.269,0.00013303756713867188,0.00027179718017578125,0.0,-8733.269
199,13:24:30,0,1100,200,1,2,30,0,2,0,30,0,0,0,3030.0,5500.129000000001,0.00013899803161621094,0.00037407875061035156,0.0,-5500.129000000001
196,09:57:30,1,1100,200,14,15,15,0,15,0,11,4,0,0,2020.0,7393.784,0.0008199214935302734,0.0003399848937988281,0.0,-2993.7839999999997
185,07:21:00,1,1100,200,28,29,89,0,29,0,45,44,0,0,3527.0,12932.415000000003,0.0034706592559814453,0.0006361007690429688,0.0,35467.585
191,07:22:00,0.2,1100,200,2,3,31,0,3,0,30,1,0,0,1387.0,4674.585734896091,0.00015997886657714844,0.0002620220184326172,0.0,-3574.585734896091
199,16:04:00,0.4,1100,200,8,9,43,0,9,0,43,0,0,0,3069.0,9307.471,0.00027179718017578125,0.0003299713134765625,0.0,-9307.471
193,13:30:30,1,1100,200,14,15,48,0,15,0,27,21,0,0,1589.0,5866.755,0.0011909008026123047,0.00038313865661621094,0.0,17233.245
193,13:30:30,0.2,1100,200,3,4,48,0,4,0,46,2,0,0,1589.0,5320.622,0.00017380714416503906,0.0002770423889160156,0.0,-3120.6220000000003
