route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
191,07:22:00,1,1100,250,13,14,31,0,14,0,16,15,0,0,1387.0,5095.854734896091,0.000993967056274414,0.0003910064697265625,0.0,11404.145265103909
194,15:17:30,0,1100,250,1,2,48,0,2,0,48,0,0,0,2382.0,6242.156000000001,0.00011801719665527344,0.0003199577331542969,0.0,-6242.156000000001
198,19:44:00,0.2,1100,250,1,2,23,0,2,0,22,1,0,0,946.0,3292.6539999999995,0.00013017654418945312,0.000286102294921875,0.0,-2192.6539999999995
194,15:17:30,0.4,1100,250,9,10,48,0,10,0,33,15,0,0,2382.0,8062.555000000001,0.0008227825164794922,0.00029397010803222656,0.0,8437.445
185,15:27:00,0,1100,250,1,2,26,0,2,0,26,0,0,0,2159.0,6975.874000000001,0.00010371208190917969,0.00023508071899414062,0.0,-6975.874000000001
195,13:21:00,0.2,1100,250,4,5,40,0,5,0,38,2,0,0,2556.0,6729.822999999999,0.00022220611572265625,0.00026106834411621094,0.0,-4529.822999999999
194,07:10:00,0.2,1100,250,4,5,51,0,5,0,41,10,0,0,2372.0,8138.182999999999,0.0003600120544433594,0.00026416778564453125,0.0,2861.817000000001
55,15:58:00,0,1100,250,1,2,71,0,2,0,71,0,0,0,4126.0,8733.269,0.00010609626770019531,0.0002760887145996094,0.0,-8733.269
199,13:24:30,0,1100,250,1,2,30,0,2,0,30,0,0,0,3030.0,5500.129000000001,0.00011587142944335938,0.000331878662109375,0.0,-5500.129000000001
196,09:57:30,1,1100,250,14,15,15,0,15,0,8,7,0,0,2020.0,7393.784,0.0009109973907470703,0.000415802001953125,0.0,306.21600000000035
185,07:21:00,1,1100,250,28,29,89,0,29,0,25,64,0,0,3527.0,12932.415000000003,0.004662990570068359,0.0005040168762207031,0.0,57467.585
191,07:22:00,0.2,1100,250,2,3,31,0,3,0,29,2,0,0,1358.0,4674.585734896091,0.00019502639770507812,0.0002849102020263672,0.0,-2474.585734896091
199,16:04:00,0.4,1100,250,8,9,43,0,9,0,41,2,0,0,3069.0,9307.471,0.0003211498260498047,0.0002779960632324219,0.0,-7107.471
193,13:30:30,1,1100,250,14,15,48,0,15,0,20,28,0,0,1589.0,5866.755,0.001374959945678711,0.00032210350036621094,0.0,24933.245
193,13:30:30,0.2,1100,250,3,4,48,0,4,0,46,2,0,0,1589.0,5320.622,0.00017714500427246094,0.0002551078796386719,0.0,-3120.6220000000003
199,13:24:30,0.2,1100,250,4,5,30,0,5,0,29,1,0,0,3030.0,10504.221000000001,0.00017499923706054688,0.00023102760314941406,0.0,-9404.221000000001
192,14:50:30,1,1100,250,14,15,53,0,15,0,19,34,0,0,2118.0,7828.003,0.0015769004821777344,0.0003871917724609375,0.0,29571.997
187,16:47:00,0.4,1100,250,12,13,43,0,13,0,34,9,0,0,3338.0,11535.249,0.0008540153503417969,0.00037789344787597656,0.0,-1635.2489999999998
187,13:47:00,1,1100,250,29,30,38,0,30,0,11,27,0,0,3338.0,12328.012,0.0026149749755859375,0.0017240047454833984,0.0,17371.987999999998
185,07:21:00,0.2,1100,250,5,6,89,0,6,0,87,2,0,0,3527.0,10240.364000000001,0.0002779960632324219,0.0003600120544433594,0.0,-8040.364000000001
191,13:41:30,0.4,1100,250,6,7,23,0,7,0,16,7,0,0,1422.0,5095.779684128705,0.00036597251892089844,0.00044798851013183594,0.0,2604.2203158712946
187,13:47:00,0,1100,250,1,2,38,0,2,0,38,0,0,0,3338.0,5380.339000000001,0.00010800361633300781,0.0002770423889160156,0.0,-5380.339000000001
191,07:22:00,0.4,1100,250,5,6,31,0,6,0,23,8,0,0,1387.0,5062.630734896091,0.0003731250762939453,0.0002760887145996094,0.0,3737.369265103909
199,16:04:00,0.2,1100,250,4,5,43,0,5,0,42,1,0,0,3069.0,9214.038,0.00019788742065429688,0.00027108192443847656,0.0,-8114.0380000000005
195,13:21:00,0.4,1100,250,9,10,40,0,10,0,35,5,0,0,2556.0,7504.418999999999,0.0004432201385498047,0.00032806396484375,0.0,-2004.418999999999
194,07:10:00,0.4,1100,250,9,10,51,0,10,0,38,13,0,0,2372.0,8138.182999999999,0.0006730556488037109,0.00040602684020996094,0.0,6161.817000000001
192,14:50:30,0,1100,250,1,2,53,0,2,0,52,1,0,0,2118.0,4002.706,0.00014972686767578125,0.00031185150146484375,0.0,-2902.706
185,07:21:00,0,1100,250,1,2,89,0,2,0,89,0,0,0,3527.0,10153.559999999996,0.00013184547424316406,0.0002949237823486328,0.0,-10153.559999999996
196,09:57:30,0,1100,250,1,2,15,0,2,0,15,0,0,0,2020.0,1397.115,0.00010991096496582031,0.0003159046173095703,0.0,-1397.115
193,13:30:30,0,1100,250,1,2,48,0,2,0,48,0,0,0,1589.0,5023.307000000001,0.00010085105895996094,0.00024580955505371094,0.0,-5023.307000000001
185,07:21:00,0.4,1100,250,11,12,89,0,12,0,79,10,0,0,3527.0,10534.188,0.0007011890411376953,0.0003631114959716797,0.0,465.8119999999999
191,13:41:30,0.2,1100,250,3,4,23,0,4,0,23,0,0,0,1381.0,4892.327684128706,0.00014591217041015625,0.0002410411834716797,0.0,-4892.327684128706
193,13:30:30,0.4,1100,250,6,7,48,0,7,0,40,8,0,0,1589.0,5423.321999999999,0.00039124488830566406,0.0002779960632324219,0.0,3376.678000000001
199,13:24:30,0.4,1100,250,8,9,30,0,9,0,26,4,0,0,3030.0,10643.723999999998,0.0004038810729980469,0.00032401084899902344,0.0,-6243.723999999998
199,13:24:30,1,1100,250,19,20,30,0,20,0,16,14,0,0,3030.0,11183.928,0.001504659652709961,0.0004811286926269531,0.0,4216.072
187,16:47:00,0.2,1100,250,6,7,43,0,7,0,40,3,0,0,3338.0,11270.346,0.000347137451171875,0.00045800209045410156,0.0,-7970.346
55,15:58:00,1,1100,250,22,23,71,0,23,0,26,45,0,0,4126.0,15261.705000000002,0.002769947052001953,0.0005259513854980469,0.0,34238.295
187,16:47:00,1,1100,250,29,30,43,0,30,0,15,28,0,0,3338.0,12328.012,0.0028162002563476562,0.0004410743713378906,0.0,18471.987999999998
185,15:27:00,0.2,1100,250,3,4,26,0,4,0,24,2,0,0,2159.0,6975.874,0.00019121170043945312,0.00027489662170410156,0.0,-4775.874
192,08:28:00,0.4,1100,250,5,6,33,0,6,0,31,2,0,0,1991.0,6504.487999999999,0.0002372264862060547,0.00026106834411621094,0.0,-4304.487999999999
55,18:56:00,1,1100,250,27,28,58,0,28,0,15,43,0,0,5139.0,19058.935,0.0032329559326171875,0.0005259513854980469,0.0,28241.065
193,08:16:30,0.4,1100,250,5,6,43,0,6,0,32,11,0,0,1472.0,5013.181,0.0005068778991699219,0.0003809928894042969,0.0,7086.819
198,19:44:00,1,1100,250,7,8,23,0,8,0,6,17,0,0,946.0,3464.248,0.0006949901580810547,0.00043702125549316406,0.0,15235.752
